zone_id,zone_name,visitor_count,timestamp,entrance_id
fashion_floor,Fashion Floor,284,2026-05-27 18:00:00,entrance_north
electronics,Electronics,266,2026-05-27 18:00:00,entrance_south
sporting,Sporting,152,2026-05-27 18:00:00,entrance_south
beauty,Beauty,296,2026-05-27 18:00:00,entrance_north
entertainment,Entertainment,182,2026-05-27 18:00:00,entrance_south
food_court,Food Court,150,2026-05-27 19:00:00,entrance_east
fashion_floor,Fashion Floor,245,2026-05-27 19:00:00,entrance_north
electronics,Electronics,180,2026-05-27 19:00:00,entrance_west
sporting,Sporting,101,2026-05-27 19:00:00,entrance_south
beauty,Beauty,274,2026-05-27 19:00:00,entrance_south
entertainment,Entertainment,145,2026-05-27 19:00:00,entrance_north
food_court,Food Court,229,2026-05-27 20:00:00,entrance_south
fashion_floor,Fashion Floor,109,2026-05-27 20:00:00,entrance_east
electronics,Electronics,214,2026-05-27 20:00:00,entrance_north
sporting,Sporting,237,2026-05-27 20:00:00,entrance_west
beauty,Beauty,293,2026-05-27 20:00:00,entrance_west
entertainment,Entertainment,165,2026-05-27 20:00:00,entrance_west
food_court,Food Court,54,2026-05-27 21:00:00,entrance_south
fashion_floor,Fashion Floor,92,2026-05-27 21:00:00,entrance_west
electronics,Electronics,86,2026-05-27 21:00:00,entrance_south
sporting,Sporting,76,2026-05-27 21:00:00,entrance_south
beauty,Beauty,52,2026-05-27 21:00:00,entrance_south
entertainment,Entertainment,87,2026-05-27 21:00:00,entrance_south
food_court,Food Court,42,2026-05-26 09:00:00,entrance_north
fashion_floor,Fashion Floor,22,2026-05-26 09:00:00,entrance_east
electronics,Electronics,45,2026-05-26 09:00:00,entrance_west
sporting,Sporting,61,2026-05-26 09:00:00,entrance_east
beauty,Beauty,50,2026-05-26 09:00:00,entrance_south
entertainment,Entertainment,60,2026-05-26 09:00:00,entrance_east
food_court,Food Court,22,2026-05-26 10:00:00,entrance_east
fashion_floor,Fashion Floor,87,2026-05-26 10:00:00,entrance_east
electronics,Electronics,24,2026-05-26 10:00:00,entrance_west
sporting,Sporting,65,2026-05-26 10:00:00,entrance_west
beauty,Beauty,58,2026-05-26 10:00:00,entrance_west
entertainment,Entertainment,42,2026-05-26 10:00:00,entrance_south
food_court,Food Court,53,2026-05-26 11:00:00,entrance_west
fashion_floor,Fashion Floor,94,2026-05-26 11:00:00,entrance_east
electronics,Electronics,94,2026-05-26 11:00:00,entrance_north
sporting,Sporting,100,2026-05-26 11:00:00,entrance_east
beauty,Beauty,76,2026-05-26 11:00:00,entrance_north
entertainment,Entertainment,56,2026-05-26 11:00:00,entrance_west
food_court,Food Court,125,2026-05-26 12:00:00,entrance_east
fashion_floor,Fashion Floor,139,2026-05-26 12:00:00,entrance_north
electronics,Electronics,238,2026-05-26 12:00:00,entrance_south
sporting,Sporting,196,2026-05-26 12:00:00,entrance_north
beauty,Beauty,115,2026-05-26 12:00:00,entrance_east
entertainment,Entertainment,185,2026-05-26 12:00:00,entrance_north
food_court,Food Court,231,2026-05-26 13:00:00,entrance_south
fashion_floor,Fashion Floor,160,2026-05-26 13:00:00,entrance_east
electronics,Electronics,154,2026-05-26 13:00:00,entrance_south
sporting,Sporting,240,2026-05-26 13:00:00,entrance_north
beauty,Beauty,219,2026-05-26 13:00:00,entrance_north
entertainment,Entertainment,129,2026-05-26 13:00:00,entrance_east
food_court,Food Court,216,2026-05-26 14:00:00,entrance_west
fashion_floor,Fashion Floor,234,2026-05-26 14:00:00,entrance_south
electronics,Electronics,143,2026-05-26 14:00:00,entrance_north
sporting,Sporting,180,2026-05-26 14:00:00,entrance_east
beauty,Beauty,248,2026-05-26 14:00:00,entrance_east
entertainment,Entertainment,150,2026-05-26 14:00:00,entrance_west
food_court,Food Court,59,2026-05-26 15:00:00,entrance_east
fashion_floor,Fashion Floor,71,2026-05-26 15:00:00,entrance_west
electronics,Electronics,58,2026-05-26 15:00:00,entrance_east
sporting,Sporting,73,2026-05-26 15:00:00,entrance_east
beauty,Beauty,30,2026-05-26 15:00:00,entrance_east
entertainment,Entertainment,90,2026-05-26 15:00:00,entrance_east
food_court,Food Court,42,2026-05-26 16:00:00,entrance_east
fashion_floor,Fashion Floor,20,2026-05-26 16:00:00,entrance_south
electronics,Electronics,59,2026-05-26 16:00:00,entrance_west
sporting,Sporting,38,2026-05-26 16:00:00,entrance_west
beauty,Beauty,56,2026-05-26 16:00:00,entrance_east
entertainment,Entertainment,54,2026-05-26 16:00:00,entrance_west
food_court,Food Court,100,2026-05-26 17:00:00,entrance_south
fashion_floor,Fashion Floor,32,2026-05-26 17:00:00,entrance_north
electronics,Electronics,28,2026-05-26 17:00:00,entrance_east
sporting,Sporting,99,2026-05-26 17:00:00,entrance_east
beauty,Beauty,64,2026-05-26 17:00:00,entrance_east
entertainment,Entertainment,58,2026-05-26 17:00:00,entrance_north
food_court,Food Court,125,2026-05-26 18:00:00,entrance_west
fashion_floor,Fashion Floor,123,2026-05-26 18:00:00,entrance_north
electronics,Electronics,262,2026-05-26 18:00:00,entrance_west
sporting,Sporting,162,2026-05-26 18:00:00,entrance_west
beauty,Beauty,203,2026-05-26 18:00:00,entrance_west
entertainment,Entertainment,272,2026-05-26 18:00:00,entrance_north
food_court,Food Court,238,2026-05-26 19:00:00,entrance_north
fashion_floor,Fashion Floor,254,2026-05-26 19:00:00,entrance_west
electronics,Electronics,194,2026-05-26 19:00:00,entrance_north
sporting,Sporting,110,2026-05-26 19:00:00,entrance_south
beauty,Beauty,236,2026-05-26 19:00:00,entrance_east
entertainment,Entertainment,220,2026-05-26 19:00:00,entrance_south
food_court,Food Court,266,2026-05-26 20:00:00,entrance_south
fashion_floor,Fashion Floor,119,2026-05-26 20:00:00,entrance_east
electronics,Electronics,237,2026-05-26 20:00:00,entrance_south
sporting,Sporting,291,2026-05-26 20:00:00,entrance_south
beauty,Beauty,177,2026-05-26 20:00:00,entrance_east
entertainment,Entertainment,168,2026-05-26 20:00:00,entrance_north
food_court,Food Court,31,2026-05-26 21:00:00,entrance_north
fashion_floor,Fashion Floor,81,2026-05-26 21:00:00,entrance_west
electronics,Electronics,68,2026-05-26 21:00:00,entrance_south
sporting,Sporting,43,2026-05-26 21:00:00,entrance_south
beauty,Beauty,69,2026-05-26 21:00:00,entrance_north
entertainment,Entertainment,67,2026-05-26 21:00:00,entrance_west
food_court,Food Court,37,2026-05-25 09:00:00,entrance_south
fashion_floor,Fashion Floor,25,2026-05-25 09:00:00,entrance_south
electronics,Electronics,61,2026-05-25 09:00:00,entrance_north
sporting,Sporting,52,2026-05-25 09:00:00,entrance_west
beauty,Beauty,65,2026-05-25 09:00:00,entrance_west
entertainment,Entertainment,66,2026-05-25 09:00:00,entrance_west
food_court,Food Court,45,2026-05-25 10:00:00,entrance_west
fashion_floor,Fashion Floor,54,2026-05-25 10:00:00,entrance_south
electronics,Electronics,20,2026-05-25 10:00:00,entrance_east
sporting,Sporting,64,2026-05-25 10:00:00,entrance_south
beauty,Beauty,91,2026-05-25 10:00:00,entrance_west
entertainment,Entertainment,81,2026-05-25 10:00:00,entrance_north
food_court,Food Court,57,2026-05-25 11:00:00,entrance_east
fashion_floor,Fashion Floor,76,2026-05-25 11:00:00,entrance_east
electronics,Electronics,82,2026-05-25 11:00:00,entrance_north
sporting,Sporting,38,2026-05-25 11:00:00,entrance_west
beauty,Beauty,41,2026-05-25 11:00:00,entrance_east
entertainment,Entertainment,64,2026-05-25 11:00:00,entrance_south
food_court,Food Court,230,2026-05-25 12:00:00,entrance_east
fashion_floor,Fashion Floor,125,2026-05-25 12:00:00,entrance_south
electronics,Electronics,129,2026-05-25 12:00:00,entrance_south
sporting,Sporting,228,2026-05-25 12:00:00,entrance_north
beauty,Beauty,235,2026-05-25 12:00:00,entrance_east
entertainment,Entertainment,145,2026-05-25 12:00:00,entrance_west
food_court,Food Court,186,2026-05-25 13:00:00,entrance_south
fashion_floor,Fashion Floor,198,2026-05-25 13:00:00,entrance_south
electronics,Electronics,115,2026-05-25 13:00:00,entrance_south
sporting,Sporting,185,2026-05-25 13:00:00,entrance_south
beauty,Beauty,89,2026-05-25 13:00:00,entrance_west
entertainment,Entertainment,223,2026-05-25 13:00:00,entrance_north
food_court,Food Court,229,2026-05-25 14:00:00,entrance_south
fashion_floor,Fashion Floor,124,2026-05-25 14:00:00,entrance_north
electronics,Electronics,107,2026-05-25 14:00:00,entrance_west
sporting,Sporting,245,2026-05-25 14:00:00,entrance_north
beauty,Beauty,188,2026-05-25 14:00:00,entrance_west
entertainment,Entertainment,184,2026-05-25 14:00:00,entrance_north
food_court,Food Court,37,2026-05-25 15:00:00,entrance_west
fashion_floor,Fashion Floor,81,2026-05-25 15:00:00,entrance_west
electronics,Electronics,95,2026-05-25 15:00:00,entrance_south
sporting,Sporting,98,2026-05-25 15:00:00,entrance_east
beauty,Beauty,98,2026-05-25 15:00:00,entrance_south
entertainment,Entertainment,36,2026-05-25 15:00:00,entrance_west
food_court,Food Court,29,2026-05-25 16:00:00,entrance_east
fashion_floor,Fashion Floor,21,2026-05-25 16:00:00,entrance_south
electronics,Electronics,31,2026-05-25 16:00:00,entrance_south
sporting,Sporting,92,2026-05-25 16:00:00,entrance_east
beauty,Beauty,22,2026-05-25 16:00:00,entrance_south
entertainment,Entertainment,56,2026-05-25 16:00:00,entrance_south
food_court,Food Court,24,2026-05-25 17:00:00,entrance_west
fashion_floor,Fashion Floor,21,2026-05-25 17:00:00,entrance_south
electronics,Electronics,46,2026-05-25 17:00:00,entrance_north
sporting,Sporting,72,2026-05-25 17:00:00,entrance_north
beauty,Beauty,82,2026-05-25 17:00:00,entrance_west
entertainment,Entertainment,96,2026-05-25 17:00:00,entrance_east
food_court,Food Court,182,2026-05-25 18:00:00,entrance_west
fashion_floor,Fashion Floor,257,2026-05-25 18:00:00,entrance_west
electronics,Electronics,276,2026-05-25 18:00:00,entrance_south
sporting,Sporting,158,2026-05-25 18:00:00,entrance_east
beauty,Beauty,129,2026-05-25 18:00:00,entrance_east
entertainment,Entertainment,175,2026-05-25 18:00:00,entrance_north
food_court,Food Court,273,2026-05-25 19:00:00,entrance_north
fashion_floor,Fashion Floor,135,2026-05-25 19:00:00,entrance_west
electronics,Electronics,147,2026-05-25 19:00:00,entrance_east
sporting,Sporting,226,2026-05-25 19:00:00,entrance_east
beauty,Beauty,173,2026-05-25 19:00:00,entrance_north
entertainment,Entertainment,186,2026-05-25 19:00:00,entrance_south
food_court,Food Court,222,2026-05-25 20:00:00,entrance_east
fashion_floor,Fashion Floor,198,2026-05-25 20:00:00,entrance_east
electronics,Electronics,209,2026-05-25 20:00:00,entrance_north
sporting,Sporting,274,2026-05-25 20:00:00,entrance_east
beauty,Beauty,210,2026-05-25 20:00:00,entrance_east
entertainment,Entertainment,282,2026-05-25 20:00:00,entrance_west
food_court,Food Court,51,2026-05-25 21:00:00,entrance_west
fashion_floor,Fashion Floor,60,2026-05-25 21:00:00,entrance_north
electronics,Electronics,60,2026-05-25 21:00:00,entrance_west
sporting,Sporting,53,2026-05-25 21:00:00,entrance_east
beauty,Beauty,24,2026-05-25 21:00:00,entrance_east
entertainment,Entertainment,70,2026-05-25 21:00:00,entrance_north
food_court,Food Court,133,2026-05-24 09:00:00,entrance_south
fashion_floor,Fashion Floor,161,2026-05-24 09:00:00,entrance_north
electronics,Electronics,106,2026-05-24 09:00:00,entrance_west
sporting,Sporting,51,2026-05-24 09:00:00,entrance_west
beauty,Beauty,51,2026-05-24 09:00:00,entrance_north
entertainment,Entertainment,32,2026-05-24 09:00:00,entrance_west
food_court,Food Court,100,2026-05-24 10:00:00,entrance_east
fashion_floor,Fashion Floor,113,2026-05-24 10:00:00,entrance_east
electronics,Electronics,140,2026-05-24 10:00:00,entrance_east
sporting,Sporting,152,2026-05-24 10:00:00,entrance_east
beauty,Beauty,130,2026-05-24 10:00:00,entrance_north
entertainment,Entertainment,114,2026-05-24 10:00:00,entrance_south
food_court,Food Court,142,2026-05-24 11:00:00,entrance_east
fashion_floor,Fashion Floor,116,2026-05-24 11:00:00,entrance_east
electronics,Electronics,113,2026-05-24 11:00:00,entrance_north
sporting,Sporting,99,2026-05-24 11:00:00,entrance_east
beauty,Beauty,96,2026-05-24 11:00:00,entrance_east
entertainment,Entertainment,75,2026-05-24 11:00:00,entrance_south
food_court,Food Court,284,2026-05-24 12:00:00,entrance_east
fashion_floor,Fashion Floor,319,2026-05-24 12:00:00,entrance_west
electronics,Electronics,393,2026-05-24 12:00:00,entrance_north
sporting,Sporting,257,2026-05-24 12:00:00,entrance_west
beauty,Beauty,393,2026-05-24 12:00:00,entrance_east
entertainment,Entertainment,174,2026-05-24 12:00:00,entrance_east
food_court,Food Court,387,2026-05-24 13:00:00,entrance_south
fashion_floor,Fashion Floor,175,2026-05-24 13:00:00,entrance_south
electronics,Electronics,390,2026-05-24 13:00:00,entrance_north
sporting,Sporting,212,2026-05-24 13:00:00,entrance_east
beauty,Beauty,188,2026-05-24 13:00:00,entrance_west
entertainment,Entertainment,236,2026-05-24 13:00:00,entrance_east
food_court,Food Court,292,2026-05-24 14:00:00,entrance_south
fashion_floor,Fashion Floor,356,2026-05-24 14:00:00,entrance_west
electronics,Electronics,381,2026-05-24 14:00:00,entrance_north
sporting,Sporting,202,2026-05-24 14:00:00,entrance_west
beauty,Beauty,159,2026-05-24 14:00:00,entrance_west
entertainment,Entertainment,442,2026-05-24 14:00:00,entrance_west
food_court,Food Court,111,2026-05-24 15:00:00,entrance_east
fashion_floor,Fashion Floor,51,2026-05-24 15:00:00,entrance_south
electronics,Electronics,68,2026-05-24 15:00:00,entrance_west
sporting,Sporting,128,2026-05-24 15:00:00,entrance_west
beauty,Beauty,167,2026-05-24 15:00:00,entrance_south
entertainment,Entertainment,77,2026-05-24 15:00:00,entrance_west
food_court,Food Court,144,2026-05-24 16:00:00,entrance_south
fashion_floor,Fashion Floor,44,2026-05-24 16:00:00,entrance_south
electronics,Electronics,63,2026-05-24 16:00:00,entrance_north
sporting,Sporting,128,2026-05-24 16:00:00,entrance_north
beauty,Beauty,48,2026-05-24 16:00:00,entrance_west
entertainment,Entertainment,97,2026-05-24 16:00:00,entrance_south
food_court,Food Court,133,2026-05-24 17:00:00,entrance_east
fashion_floor,Fashion Floor,170,2026-05-24 17:00:00,entrance_south
electronics,Electronics,136,2026-05-24 17:00:00,entrance_west
sporting,Sporting,74,2026-05-24 17:00:00,entrance_west
beauty,Beauty,63,2026-05-24 17:00:00,entrance_north
entertainment,Entertainment,108,2026-05-24 17:00:00,entrance_south
food_court,Food Court,448,2026-05-24 18:00:00,entrance_south
fashion_floor,Fashion Floor,324,2026-05-24 18:00:00,entrance_south
electronics,Electronics,423,2026-05-24 18:00:00,entrance_north
sporting,Sporting,437,2026-05-24 18:00:00,entrance_north
beauty,Beauty,192,2026-05-24 18:00:00,entrance_north
entertainment,Entertainment,173,2026-05-24 18:00:00,entrance_south
food_court,Food Court,442,2026-05-24 19:00:00,entrance_east
fashion_floor,Fashion Floor,226,2026-05-24 19:00:00,entrance_north
electronics,Electronics,196,2026-05-24 19:00:00,entrance_west
sporting,Sporting,297,2026-05-24 19:00:00,entrance_north
beauty,Beauty,390,2026-05-24 19:00:00,entrance_south
entertainment,Entertainment,241,2026-05-24 19:00:00,entrance_west
food_court,Food Court,407,2026-05-24 20:00:00,entrance_north
fashion_floor,Fashion Floor,396,2026-05-24 20:00:00,entrance_west
electronics,Electronics,406,2026-05-24 20:00:00,entrance_south
sporting,Sporting,451,2026-05-24 20:00:00,entrance_south
beauty,Beauty,365,2026-05-24 20:00:00,entrance_north
entertainment,Entertainment,290,2026-05-24 20:00:00,entrance_south
food_court,Food Court,153,2026-05-24 21:00:00,entrance_south
fashion_floor,Fashion Floor,54,2026-05-24 21:00:00,entrance_west
electronics,Electronics,70,2026-05-24 21:00:00,entrance_west
sporting,Sporting,155,2026-05-24 21:00:00,entrance_east
beauty,Beauty,113,2026-05-24 21:00:00,entrance_west
entertainment,Entertainment,119,2026-05-24 21:00:00,entrance_east
food_court,Food Court,46,2026-05-23 09:00:00,entrance_north
fashion_floor,Fashion Floor,110,2026-05-23 09:00:00,entrance_north
electronics,Electronics,179,2026-05-23 09:00:00,entrance_east
sporting,Sporting,152,2026-05-23 09:00:00,entrance_south
beauty,Beauty,41,2026-05-23 09:00:00,entrance_south
entertainment,Entertainment,126,2026-05-23 09:00:00,entrance_east
food_court,Food Court,33,2026-05-23 10:00:00,entrance_south
fashion_floor,Fashion Floor,51,2026-05-23 10:00:00,entrance_west
electronics,Electronics,99,2026-05-23 10:00:00,entrance_east
sporting,Sporting,193,2026-05-23 10:00:00,entrance_north
beauty,Beauty,120,2026-05-23 10:00:00,entrance_east
entertainment,Entertainment,60,2026-05-23 10:00:00,entrance_west
food_court,Food Court,81,2026-05-23 11:00:00,entrance_south
fashion_floor,Fashion Floor,127,2026-05-23 11:00:00,entrance_west
electronics,Electronics,58,2026-05-23 11:00:00,entrance_north
sporting,Sporting,82,2026-05-23 11:00:00,entrance_east
beauty,Beauty,136,2026-05-23 11:00:00,entrance_west
entertainment,Entertainment,181,2026-05-23 11:00:00,entrance_west
food_court,Food Court,136,2026-05-23 12:00:00,entrance_north
fashion_floor,Fashion Floor,310,2026-05-23 12:00:00,entrance_south
electronics,Electronics,387,2026-05-23 12:00:00,entrance_west
sporting,Sporting,398,2026-05-23 12:00:00,entrance_south
beauty,Beauty,181,2026-05-23 12:00:00,entrance_north
entertainment,Entertainment,401,2026-05-23 12:00:00,entrance_north
food_court,Food Court,202,2026-05-23 13:00:00,entrance_north
fashion_floor,Fashion Floor,455,2026-05-23 13:00:00,entrance_south
electronics,Electronics,252,2026-05-23 13:00:00,entrance_east
sporting,Sporting,190,2026-05-23 13:00:00,entrance_west
beauty,Beauty,234,2026-05-23 13:00:00,entrance_east
entertainment,Entertainment,291,2026-05-23 13:00:00,entrance_west
food_court,Food Court,292,2026-05-23 14:00:00,entrance_west
fashion_floor,Fashion Floor,271,2026-05-23 14:00:00,entrance_south
electronics,Electronics,234,2026-05-23 14:00:00,entrance_east
sporting,Sporting,140,2026-05-23 14:00:00,entrance_south
beauty,Beauty,386,2026-05-23 14:00:00,entrance_south
entertainment,Entertainment,283,2026-05-23 14:00:00,entrance_south
food_court,Food Court,74,2026-05-23 15:00:00,entrance_west
fashion_floor,Fashion Floor,112,2026-05-23 15:00:00,entrance_east
electronics,Electronics,76,2026-05-23 15:00:00,entrance_west
sporting,Sporting,53,2026-05-23 15:00:00,entrance_west
beauty,Beauty,166,2026-05-23 15:00:00,entrance_north
entertainment,Entertainment,137,2026-05-23 15:00:00,entrance_south
food_court,Food Court,61,2026-05-23 16:00:00,entrance_north
fashion_floor,Fashion Floor,117,2026-05-23 16:00:00,entrance_north
electronics,Electronics,51,2026-05-23 16:00:00,entrance_north
sporting,Sporting,115,2026-05-23 16:00:00,entrance_west
beauty,Beauty,70,2026-05-23 16:00:00,entrance_west
entertainment,Entertainment,170,2026-05-23 16:00:00,entrance_east
food_court,Food Court,94,2026-05-23 17:00:00,entrance_west
fashion_floor,Fashion Floor,156,2026-05-23 17:00:00,entrance_east
electronics,Electronics,106,2026-05-23 17:00:00,entrance_east
sporting,Sporting,50,2026-05-23 17:00:00,entrance_south
beauty,Beauty,73,2026-05-23 17:00:00,entrance_west
entertainment,Entertainment,50,2026-05-23 17:00:00,entrance_east
food_court,Food Court,192,2026-05-23 18:00:00,entrance_east
fashion_floor,Fashion Floor,487,2026-05-23 18:00:00,entrance_west
electronics,Electronics,236,2026-05-23 18:00:00,entrance_north
sporting,Sporting,421,2026-05-23 18:00:00,entrance_east
beauty,Beauty,397,2026-05-23 18:00:00,entrance_south
entertainment,Entertainment,311,2026-05-23 18:00:00,entrance_east
food_court,Food Court,160,2026-05-23 19:00:00,entrance_west
fashion_floor,Fashion Floor,286,2026-05-23 19:00:00,entrance_south
electronics,Electronics,179,2026-05-23 19:00:00,entrance_west
sporting,Sporting,189,2026-05-23 19:00:00,entrance_south
beauty,Beauty,281,2026-05-23 19:00:00,entrance_east
entertainment,Entertainment,550,2026-05-23 19:00:00,entrance_east
food_court,Food Court,234,2026-05-23 20:00:00,entrance_south
fashion_floor,Fashion Floor,360,2026-05-23 20:00:00,entrance_east
electronics,Electronics,283,2026-05-23 20:00:00,entrance_east
sporting,Sporting,221,2026-05-23 20:00:00,entrance_east
beauty,Beauty,268,2026-05-23 20:00:00,entrance_east
entertainment,Entertainment,263,2026-05-23 20:00:00,entrance_east
food_court,Food Court,76,2026-05-23 21:00:00,entrance_east
fashion_floor,Fashion Floor,185,2026-05-23 21:00:00,entrance_north
electronics,Electronics,145,2026-05-23 21:00:00,entrance_west
sporting,Sporting,87,2026-05-23 21:00:00,entrance_north
beauty,Beauty,115,2026-05-23 21:00:00,entrance_north
entertainment,Entertainment,130,2026-05-23 21:00:00,entrance_east
food_court,Food Court,25,2026-05-22 09:00:00,entrance_south
fashion_floor,Fashion Floor,86,2026-05-22 09:00:00,entrance_east
electronics,Electronics,92,2026-05-22 09:00:00,entrance_south
sporting,Sporting,49,2026-05-22 09:00:00,entrance_east
beauty,Beauty,50,2026-05-22 09:00:00,entrance_south
entertainment,Entertainment,77,2026-05-22 09:00:00,entrance_east
food_court,Food Court,40,2026-05-22 10:00:00,entrance_south
fashion_floor,Fashion Floor,38,2026-05-22 10:00:00,entrance_north
electronics,Electronics,61,2026-05-22 10:00:00,entrance_north
sporting,Sporting,23,2026-05-22 10:00:00,entrance_west
beauty,Beauty,71,2026-05-22 10:00:00,entrance_west
entertainment,Entertainment,30,2026-05-22 10:00:00,entrance_west
food_court,Food Court,67,2026-05-22 11:00:00,entrance_east
fashion_floor,Fashion Floor,20,2026-05-22 11:00:00,entrance_west
electronics,Electronics,79,2026-05-22 11:00:00,entrance_north
sporting,Sporting,54,2026-05-22 11:00:00,entrance_west
beauty,Beauty,20,2026-05-22 11:00:00,entrance_north
entertainment,Entertainment,51,2026-05-22 11:00:00,entrance_south
food_court,Food Court,186,2026-05-22 12:00:00,entrance_north
fashion_floor,Fashion Floor,177,2026-05-22 12:00:00,entrance_west
electronics,Electronics,121,2026-05-22 12:00:00,entrance_north
sporting,Sporting,203,2026-05-22 12:00:00,entrance_north
beauty,Beauty,171,2026-05-22 12:00:00,entrance_east
entertainment,Entertainment,238,2026-05-22 12:00:00,entrance_south
food_court,Food Court,103,2026-05-22 13:00:00,entrance_south
fashion_floor,Fashion Floor,119,2026-05-22 13:00:00,entrance_north
electronics,Electronics,250,2026-05-22 13:00:00,entrance_south
sporting,Sporting,120,2026-05-22 13:00:00,entrance_west
beauty,Beauty,135,2026-05-22 13:00:00,entrance_south
entertainment,Entertainment,241,2026-05-22 13:00:00,entrance_west
food_court,Food Court,117,2026-05-22 14:00:00,entrance_south
fashion_floor,Fashion Floor,229,2026-05-22 14:00:00,entrance_west
electronics,Electronics,237,2026-05-22 14:00:00,entrance_east
sporting,Sporting,159,2026-05-22 14:00:00,entrance_east
beauty,Beauty,202,2026-05-22 14:00:00,entrance_east
entertainment,Entertainment,200,2026-05-22 14:00:00,entrance_west
food_court,Food Court,55,2026-05-22 15:00:00,entrance_south
fashion_floor,Fashion Floor,64,2026-05-22 15:00:00,entrance_north
electronics,Electronics,99,2026-05-22 15:00:00,entrance_west
sporting,Sporting,58,2026-05-22 15:00:00,entrance_west
beauty,Beauty,37,2026-05-22 15:00:00,entrance_north
entertainment,Entertainment,99,2026-05-22 15:00:00,entrance_south
food_court,Food Court,55,2026-05-22 16:00:00,entrance_east
fashion_floor,Fashion Floor,67,2026-05-22 16:00:00,entrance_west
electronics,Electronics,23,2026-05-22 16:00:00,entrance_south
sporting,Sporting,57,2026-05-22 16:00:00,entrance_south
beauty,Beauty,58,2026-05-22 16:00:00,entrance_north
entertainment,Entertainment,98,2026-05-22 16:00:00,entrance_east
food_court,Food Court,24,2026-05-22 17:00:00,entrance_east
fashion_floor,Fashion Floor,100,2026-05-22 17:00:00,entrance_south
electronics,Electronics,25,2026-05-22 17:00:00,entrance_west
sporting,Sporting,85,2026-05-22 17:00:00,entrance_south
beauty,Beauty,67,2026-05-22 17:00:00,entrance_east
entertainment,Entertainment,26,2026-05-22 17:00:00,entrance_north
food_court,Food Court,147,2026-05-22 18:00:00,entrance_east
fashion_floor,Fashion Floor,190,2026-05-22 18:00:00,entrance_west
electronics,Electronics,236,2026-05-22 18:00:00,entrance_north
sporting,Sporting,133,2026-05-22 18:00:00,entrance_west
beauty,Beauty,106,2026-05-22 18:00:00,entrance_west
entertainment,Entertainment,165,2026-05-22 18:00:00,entrance_north
food_court,Food Court,140,2026-05-22 19:00:00,entrance_south
fashion_floor,Fashion Floor,271,2026-05-22 19:00:00,entrance_east
electronics,Electronics,178,2026-05-22 19:00:00,entrance_west
sporting,Sporting,205,2026-05-22 19:00:00,entrance_south
beauty,Beauty,113,2026-05-22 19:00:00,entrance_south
entertainment,Entertainment,156,2026-05-22 19:00:00,entrance_north
food_court,Food Court,201,2026-05-22 20:00:00,entrance_south
fashion_floor,Fashion Floor,242,2026-05-22 20:00:00,entrance_south
electronics,Electronics,164,2026-05-22 20:00:00,entrance_east
sporting,Sporting,255,2026-05-22 20:00:00,entrance_north
beauty,Beauty,212,2026-05-22 20:00:00,entrance_north
entertainment,Entertainment,296,2026-05-22 20:00:00,entrance_north
food_court,Food Court,81,2026-05-22 21:00:00,entrance_north
fashion_floor,Fashion Floor,29,2026-05-22 21:00:00,entrance_west
electronics,Electronics,31,2026-05-22 21:00:00,entrance_west
sporting,Sporting,60,2026-05-22 21:00:00,entrance_west
beauty,Beauty,43,2026-05-22 21:00:00,entrance_north
entertainment,Entertainment,34,2026-05-22 21:00:00,entrance_north
food_court,Food Court,87,2026-05-21 09:00:00,entrance_west
fashion_floor,Fashion Floor,40,2026-05-21 09:00:00,entrance_north
electronics,Electronics,93,2026-05-21 09:00:00,entrance_east
sporting,Sporting,91,2026-05-21 09:00:00,entrance_north
beauty,Beauty,73,2026-05-21 09:00:00,entrance_west
entertainment,Entertainment,84,2026-05-21 09:00:00,entrance_west
food_court,Food Court,92,2026-05-21 10:00:00,entrance_west
fashion_floor,Fashion Floor,95,2026-05-21 10:00:00,entrance_north
electronics,Electronics,40,2026-05-21 10:00:00,entrance_west
sporting,Sporting,39,2026-05-21 10:00:00,entrance_north
beauty,Beauty,51,2026-05-21 10:00:00,entrance_east
entertainment,Entertainment,87,2026-05-21 10:00:00,entrance_west
food_court,Food Court,31,2026-05-21 11:00:00,entrance_west
fashion_floor,Fashion Floor,78,2026-05-21 11:00:00,entrance_south
electronics,Electronics,97,2026-05-21 11:00:00,entrance_east
sporting,Sporting,62,2026-05-21 11:00:00,entrance_east
beauty,Beauty,59,2026-05-21 11:00:00,entrance_west
entertainment,Entertainment,71,2026-05-21 11:00:00,entrance_south
food_court,Food Court,228,2026-05-21 12:00:00,entrance_west
fashion_floor,Fashion Floor,134,2026-05-21 12:00:00,entrance_south
electronics,Electronics,145,2026-05-21 12:00:00,entrance_west
sporting,Sporting,122,2026-05-21 12:00:00,entrance_east
beauty,Beauty,157,2026-05-21 12:00:00,entrance_south
entertainment,Entertainment,146,2026-05-21 12:00:00,entrance_east
food_court,Food Court,209,2026-05-21 13:00:00,entrance_south
fashion_floor,Fashion Floor,202,2026-05-21 13:00:00,entrance_south
electronics,Electronics,103,2026-05-21 13:00:00,entrance_east
sporting,Sporting,123,2026-05-21 13:00:00,entrance_south
beauty,Beauty,236,2026-05-21 13:00:00,entrance_east
entertainment,Entertainment,149,2026-05-21 13:00:00,entrance_east
food_court,Food Court,218,2026-05-21 14:00:00,entrance_north
fashion_floor,Fashion Floor,105,2026-05-21 14:00:00,entrance_east
